srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label,source_file
10.0.2.3,39891,10.0.2.15,161,udp,0.6101480670004094,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,39897,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,39913,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,39917,10.0.2.15,161,udp,0.6776756260005641,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,39942,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40014,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40029,10.0.2.15,161,udp,0.629736634999972,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,40031,10.0.2.15,161,udp,0.615642134999689,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,40059,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40076,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40082,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40129,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40140,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40170,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40171,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40237,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40269,192.168.100.1,53,udp,4.000599501000011,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40379,10.0.2.15,161,udp,0.6368947770006343,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,40438,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40453,192.168.100.1,53,udp,4.001136352999311,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40474,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40521,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40531,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40543,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40616,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40675,10.0.2.15,161,udp,0.5657874739999897,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,40725,10.0.2.15,161,udp,0.6439946259997669,187439,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,40827,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40930,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,40990,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41060,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41071,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41085,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41119,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41122,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41359,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41382,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41396,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41466,10.0.2.15,161,udp,0.54461209100009,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,41511,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41519,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41538,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41646,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41649,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41688,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41708,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41781,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41782,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41884,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,41980,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42080,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42155,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42190,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42227,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42233,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42260,10.0.2.15,161,udp,0.6455357210006696,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,42267,10.0.2.15,161,udp,0.7504006380004284,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,42309,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42311,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42313,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42351,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42372,10.0.2.15,161,udp,0.5722633750001478,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,42391,10.0.2.15,161,udp,0.7399256930002593,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,42409,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42544,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42645,10.0.2.15,161,udp,0.5197012340004221,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,42688,192.168.100.1,53,udp,4.000760777999972,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42840,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,42863,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43031,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43053,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43114,10.0.2.15,161,udp,0.5977478400000109,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,43252,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43272,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43306,10.0.2.15,161,udp,0.634512395999991,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,43383,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43393,192.168.100.1,53,udp,4.000252955000008,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43411,192.168.100.1,53,udp,4.001637634999952,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43428,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43437,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43494,10.0.2.15,161,udp,0.6225527920005334,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,43497,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43528,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43550,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43571,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43598,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43606,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43735,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,43874,10.0.2.15,161,udp,0.5436572620001243,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,44023,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44116,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44371,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44531,192.168.100.1,53,udp,4.000770732000092,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44560,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44642,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44663,10.0.2.15,161,udp,0.6697830499997508,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,44667,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44741,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44769,10.0.2.15,161,udp,0.6179293820005114,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,44789,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44804,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44867,10.0.2.15,161,udp,0.5908997309998085,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,44928,192.168.100.1,53,udp,4.001416903000063,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44963,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,44997,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45013,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45025,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45076,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45096,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45108,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45219,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45270,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45382,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45433,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45434,10.0.2.15,161,udp,0.5403250489998754,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,45597,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45727,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45817,192.168.100.1,53,udp,4.002409138000076,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45864,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45918,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,45983,10.0.2.15,161,udp,0.5220189649999156,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,46053,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46138,10.0.2.15,161,udp,0.5464509889998226,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,46152,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46200,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46223,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46224,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46240,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46251,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46342,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46427,10.0.2.15,161,udp,0.802532347000124,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,46465,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46466,10.0.2.15,161,udp,0.5674112460001197,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,46485,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46594,192.168.100.1,53,udp,4.000255247000041,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46716,10.0.2.15,161,udp,0.5943145960000038,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,46725,10.0.2.15,161,udp,0.6087427430002208,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,46727,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46744,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46747,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46765,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46837,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,46979,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47015,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47022,10.0.2.15,161,udp,0.5866202670003986,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47024,192.168.100.1,53,udp,4.002370772000177,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47028,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47042,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47065,10.0.2.15,161,udp,0.627884642999561,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47071,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47074,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47090,10.0.2.15,161,udp,0.7086346230007621,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47130,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47215,192.168.100.1,53,udp,4.0040805129992805,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47236,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47308,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47316,10.0.2.15,161,udp,0.6672608649996619,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47338,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47350,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47547,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47564,10.0.2.15,161,udp,0.6727620389992808,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47594,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47640,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47646,10.0.2.15,161,udp,0.5310702140004651,187439,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47647,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47695,192.168.100.1,53,udp,4.001099289999729,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47702,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47717,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47736,192.168.100.1,53,udp,4.002213883999957,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47768,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47800,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47802,10.0.2.15,161,udp,0.5223882219997904,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,47837,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47862,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,47931,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48005,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48007,10.0.2.15,161,udp,0.5127349949998461,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,48089,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48157,192.168.100.1,53,udp,4.001423227000487,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48168,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48248,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48370,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48388,192.168.100.1,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48417,10.0.2.15,161,udp,0.5688821450003161,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,48444,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48497,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48526,10.0.2.15,161,udp,0.6163462390004497,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,48535,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48557,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48606,10.0.2.15,161,udp,0.5955975799997759,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,48637,10.0.2.15,161,udp,0.6487042270000529,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,48677,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48880,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48910,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,48916,10.0.2.15,161,udp,0.4715657079996163,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,49047,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49101,10.0.2.15,161,udp,0.6101868879995891,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,49148,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49188,192.168.100.1,53,udp,4.000769855000726,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49243,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49284,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49330,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49403,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49411,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49421,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49454,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49738,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49803,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49851,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49854,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49918,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49945,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49966,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49979,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,49998,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50117,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50279,10.0.2.15,161,udp,0.6251296809996347,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,50298,192.168.100.1,53,udp,4.00038154000049,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50382,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50422,10.0.2.15,161,udp,0.6345002539992493,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,50509,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50511,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50610,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50614,192.168.100.1,53,udp,2505.768300643,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50671,10.0.2.15,161,udp,0.6728024479998567,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,50673,10.0.2.15,161,udp,0.580311019999499,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,50682,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50770,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,50784,192.168.100.1,53,udp,4.0030531079999605,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
